Price,Quantity,LSTM_Predicted_Price,LSTM_Predicted_Quantity
1051.13,73483.8,1008.591431,68763.36719
983.17,69178.3,1060.892822,71239.66406
1072.52,97642.2,1034.26416,78699.39844
986.47,39003.5,958.2075195,32121.09961
1051.99,75288.7,1028.817871,76434.375
1052.52,67138.4,1049.236084,74616.92188
1043.82,59586.3,970.2091675,76573.44531
989.39,21918.8,1079.479004,23843.53125
1045.94,70857.3,1020.68396,81571.03125
1044.91,50160.7,930.3764038,56568.69531
1086.08,71560.6,902.4489136,63369.75781
1055.58,54297.6,1055.658691,56477.51563
1017.58,62760.2,1055.396729,62011.875
1046.23,63568.5,1076.374634,72383.75781
944.44,41540.6,1047.146851,58549.65625
978.05,51758.5,983.0397949,55043.63281
931.23,22372.7,982.8326416,38679.62891
940.51,38827.8,989.5563354,53536.25781
967.67,52693.5,968.7880249,51767.36719
933.67,64654.2,863.317688,57024.16797
891.55,18920.4,883.0620728,26613.76563
974.35,63886.8,911.4310913,61506.22656
954.52,60030.4,873.2984619,50357.49219
948.18,57969.6,910.1094971,54502.71094
874.16,31606.8,945.7302856,52795.51953
960.06,67704.1,932.8434448,57583.51953
881.54,23436.2,959.5594482,57485.62109
943.77,54586.7,930.8690796,61417.73047
926.35,50511.4,937.9219971,51856.85938
932.11,42133.6,919.4335938,47780.44922
863.72,28538.8,934.0822754,39381.64063
931.85,70156.5,922.4053955,44436.24219
922.15,35767.5,884.6323853,33310.31641
966.34,71242,960.2311401,53513
935.42,49914,923.5447998,50981.82031
938.82,57569.6,981.0336914,56597.53125
953.9,63917.7,942.9732666,59054.20703
902.36,40070.5,959.6498413,60531.29297
914.68,46230.7,915.8482666,56164.20703
907.61,18562.6,952.6700439,48549.11328
991.74,49138,955.9331055,54095.82031
934.34,55067.9,973.300293,51411.08984
1056.28,1832.3,903.8008423,49701.95703
1084.86,14602.1,1020.910217,42439.97266
946.98,63718.3,1006.330078,44360.26563
941.44,69569.3,928.3997803,42874.26172
946.11,31222.6,924.529541,38900.5
939.88,48872.8,930.3443604,51339.62891
936.07,50205.1,928.8109131,43784.0625
892.06,50817.4,971.1535034,47665.77734
959.19,61137,930.0111694,47217.80078
894.01,22474,950.2421875,37339.70703
921.26,56833.7,1009.038452,54700.07813
910.26,62723.4,934.7352295,42478.75781
930.94,49704.6,871.3377686,44948.32031
886.34,18789.8,913.671814,35462.01953
917.23,71252.8,955.3773193,59724.97266
956.24,33481.5,904.8736572,48970.21875
952.2,79345.6,922.737793,60779.20703
968.88,62668.6,902.3481445,50910.18359
946.7,56794.4,998.7905273,62660.01953
982.32,75600.1,970.4552612,63910.85547
932.23,43260.7,985.6279907,57361.04297
932.16,62457.6,928.00177,61223.35547
882.49,16323.7,886.7799072,41840.86719
965.98,54182.7,967.2190552,68646.36719
951.32,63080.8,948.4663696,67262.85156
955.74,73626,846.1585083,68114.1875
839.37,17987.8,881.8154297,14008.40723
1001.67,78742.5,896.293396,79899.76563
972.5,36722.2,845.56604,51481.5625
979.14,52844.4,898.4052124,57388.875
949.97,47490.1,961.6444092,62486.62109
1029.23,77255.6,995.7444458,58895.35938
929.4,28304,926.6516724,52719.51563
997.03,74793.8,951.9035645,66167.375
893.25,55496.5,878.7990723,46301.28125
864.06,50354.2,914.9869385,54244.10547
851.47,32720.6,873.6472778,48375.02344
896.77,77379.9,847.5177002,67494.10156
894.94,38684.1,723.5563965,35091.27734
955.69,77954.5,850.7197876,68762.79688
972.06,6068.7,834.1659546,57941.47656
946.63,7154.3,947.0897827,50091.94141
1067.59,10666,963.2142944,45873.30859
933.65,60340.8,1012.330078,49723.21875
873.85,50124.1,981.1797485,69945.58594
953.64,83841.8,958.7186279,72366.57813
870.15,65820.7,912.6400146,29439.48047
821.11,17350.6,889.838562,53447.83594
858.81,42925.1,873.5270996,55715.33203
860.2,52987.4,858.2796021,63377.02734
894.84,71274.4,773.0595703,53561.35938
824.21,25857,748.6769409,13590.96973
934.24,71757.5,751.8057251,71562.48438
875.91,31084.1,743.1937256,39583.73047
857.1,33958.5,884.2311401,55186.71094
881.11,57102.7,843.9732666,61126.05859
782.17,26766.1,853.9738159,52773.78906
904.12,74199.3,779.7404785,59386.8125
809.23,15814.4,702.4517212,20840.33398
863.75,62667.1,831.6852417,68944.9375
819.01,54272.2,757.4718018,56583.08203
881.95,36670.8,713.3457642,56267.71094
812.8,25498.8,838.8297119,27352.58594
897.18,57884.8,835.2935181,60615.26953
857.39,25745.7,799.5172119,35583.61719
935.71,77309.4,824.0460205,61496.19141
887.93,54506.7,844.4439697,45859.39844
897.49,47226.5,906.1141357,58840.72266
924.07,80404.6,884.5891113,60828.82031
888.04,68219.9,871.2766113,46872.32813
812.86,19442.5,746.0442505,45055.21094
901.89,53112.9,847.8388672,69313.90625
866.71,63015.6,864.2338867,60241.80469
907.09,75373.1,806.0585327,62131.6875
826.2,29090.7,777.3739624,23864.8418
965.13,82605.1,885.2276001,77138.99219
946.42,42830.1,784.9949951,50320.71094
894.18,52821.1,890.546814,64705.39453
928.66,62922.2,866.7406006,62334.84375
866.65,46429.4,912.9564209,62230.67578
949.29,71422.8,927.7398682,68862.01563
852.44,20120.4,900.1207275,40492.89063
946.9,64880.3,954.8518677,69353.65625
894.97,45751.2,924.0606689,58603.57813
908.17,67748,847.2501831,62523.72656
829.11,26656,879.0904541,22231.39063
865.2,72051.7,885.1337891,74076.88281
726.83,10583.5,770.5908203,44917.35938
823.23,56266.9,731.5267334,63467.82813
813.99,54053.7,760.0715332,59727.23828
836.75,44425.5,823.8870239,54771.92578
761.88,31718.1,870.8838501,59740.05469
839.16,65543.1,850.3557129,53432.09766
823.04,32842.7,802.4367065,39290.72266
862.63,68458.2,841.1233521,50554.78125
852.54,59660.1,801.3024292,41623.49609
833.33,48581.5,789.0305176,58167.53516
952.84,13333.9,783.7136841,32784.49219
887.32,74181.2,901.7913208,63936.25781
865.2,67066.3,848.6837158,55189.21094
740.93,18853.7,874.890625,64753.09766
805.8,42003.8,846.2282715,56481.8125
841.07,56957.9,888.1998901,58920.85156
877.22,71923.2,815.5439453,70285.80469
825.32,31967.1,765.5808105,31500.08984
884.44,76271,875.6332397,62461.35547
885.73,37766,799.2548828,47300.50391
839.53,46913.9,908.5557251,55188.02344
890.56,58667.4,856.7890625,55662.53125
876.93,29126.6,819.3118286,63642.32422
917.12,72768.7,842.1739502,48970.87891
768.84,17891.5,820.7282715,34939.6875
858.39,62801,855.0047607,66494.79688
853.53,50564,824.3030396,55489.58984
828.28,42722.5,809.3805542,54482.29297
807.81,33139.8,835.300293,36932.14063
900,62963.3,827.2940674,58054.65234
856.08,38781.4,762.2175293,30104.57031
896.03,74701.1,830.7030029,62091.48047
854.39,57878.2,794.5870361,45835.27734
878.57,40679.8,878.7498779,56325.54297
923.21,83351.9,860.3205566,60148.19531
847.39,76241.5,814.7849121,46295.64453
813.92,25038.5,727.2206421,46321.63281
823.53,46444.9,831.5200806,62352.35547
839.51,60048.9,844.1626587,65980.63281
879.35,74963.7,785.3528442,65172.82422
898.1,97242.5,797.3667603,30571.86719
888.81,54458.9,793.5053101,43187.34766
905.34,67434.6,822.708252,59729.55078
974.55,28217.4,843.6951294,59795.20313
949.87,79887.6,924.4442749,66677.65625
816.14,24113.1,920.3995361,59117.19531
886.46,62436.3,856.3029175,66618.09375
893.24,66936.1,807.3092041,54941.09375
917.5,85607.9,845.2095947,64504.55469
844.51,40686,851.0048828,45875.28516
909.86,78596.6,923.015564,74340.32031
882.09,61547.6,880.2316895,64424.66406
878.94,77748.7,855.8374023,66189.625
865.27,32042.5,805.7791138,47548.94141
916.81,82034.3,899.5229492,70875.74219
886.58,77039.2,826.9759521,62852.21875
915.52,83800.9,875.7328491,71740
932.46,71506,844.5333252,52531.75781
924.77,40194.9,984.4803467,74873.85156
949.54,28368.9,925.7515259,67590.69531
964.26,66562.6,937.9532471,59920.48828
958.23,75727.5,919.5545044,68223.34375
925.12,64336,953.632019,73760.84375
926.22,27998.6,840.2384644,30962.28516
869.73,63362.9,953.2149048,61431.85547
911.87,61021.9,898.5636597,66634.77344
901.52,66183.2,823.149292,69440.5
841.45,29759.1,827.1330566,19861.90234
898,71563.8,921.2841187,76437.32813
877.69,74083.6,841.3386841,55537.91797
897.64,56471.3,881.7460327,66514.10156
875.56,72712.2,922.8012695,64016.59375
851.87,79155.6,905.0944824,55708.16016
870,64378.7,806.4430542,49063.29688
834.89,21364.5,818.9954834,43008.1875
870.46,50551.5,897.3861694,71148.96094
866.46,65714.3,938.996521,77858.35938
894.08,61584.4,796.7125854,75265.28125
850.81,44514.5,887.5797119,17380.58398
889.64,53706.3,840.1740112,71985.625
858.58,66658.3,792.4698486,55575.8125
905.22,63399.8,802.9794312,56517.82031
756.56,20351.5,836.5081177,47738.88281
860.87,64416.4,822.0734863,59280.09375
816.27,52529.7,845.3232422,59512.06641
837.77,63476.3,822.6552734,61336.29688
830.93,57361.9,830.1962891,49003.52344
774.78,21531.2,871.3755493,47465.69141
869.18,71258.9,887.7828979,54056.95313
817.52,60879.6,839.1467896,47754.27344
876.83,41570,783.2521973,55649.98438
870.36,57624,857.8172607,37171.35156
868.38,64680.1,852.5396729,53847.73438
904.15,63678.2,816.7627563,49036.46484
860.42,44192.3,827.2827759,47063.42578
911.65,62906.3,850.4267578,55211.47266
941.97,63622.7,898.6478882,57174.5
906.2,63049.4,926.6202393,56299.8125
929.95,62543.7,891.9142456,51231.03125
939.9,27037.2,907.3034668,57093.87891
914.72,56400.5,900.1101074,56386.19141
971.34,62176,907.1060791,55582.6875
931.18,55427.9,911.7389526,48868.73047
913.09,47305.5,900.142395,40710.23047
913.83,64696.7,917.296875,50124.76953
894.19,54915,895.9278564,44245.16406
914.63,60828.7,914.5130005,50578.1875
845.07,21158.9,875.9124756,43249.1875
862.5,62456.8,931.4314575,58883.95313
858.18,51971.4,859.0777588,51028.42969
892.74,63961.7,835.3405762,55216.30078
831.45,30908.7,872.6286621,39243.14063
879.11,62789.4,944.7103271,58622.42188
889.98,53186.7,899.1043701,52360.58594
905.76,50966,891.2704468,59288.44141
885.42,64166.5,922.6657104,48552.94531
907.53,59811.6,900.0467529,50359.51953
919.69,63201.5,866.0056152,45670.25391
860.73,44228.2,885.6915283,45942.46484
917.14,64088.3,893.2354126,56017.92969
912.55,62118,940.6784668,57339.28516
935.26,64111.4,925.4309692,58520.30469
952.15,39227.8,886.1585693,45772.37891
978.59,64879.4,914.1868286,65317.28125
956.67,62541.2,887.2354126,54963.50391
968.8,62305,912.1846313,60697.76172
993.43,64990,885.6638794,45048.98828
985.86,55710.5,972.1963501,56370.54297
985.71,63830.7,930.2896729,57660.44141
973.43,58945.3,977.8186646,52108.89844
975.49,62949.3,928.6258545,50388.25
935.13,29213.9,948.7481079,42986.71094
911.34,64453.6,1009.582397,59813.49609
922.55,53873.4,943.2391968,55617.21484
936.7,63197.1,891.0636597,59653.48438
906.07,29853.1,892.3248901,33753.53516
914.86,63414,938.2859497,64303.80859
906.54,61599.1,875.6386719,50938.01172
879.57,46794.2,886.8850708,61138.78125
919.94,74940.7,904.215271,51540.79688
907.21,65758,940.1884766,55614.21484
895.54,52465.1,931.8690186,60950.04297
926.03,32462.4,915.7998047,49333.14063
802.65,22311.2,973.1889648,51441.01953
905.89,60023,941.4180908,55698.85938
874.08,58377.3,880.355896,58263.29297
876.05,45183.1,850.2431641,45869.57031
864.42,19744.2,829.6135864,37476.3125
899.86,56097.4,826.8695068,52375.58984
869.69,42414.4,856.9390259,52670.52344
943.62,64138.8,840.3649902,52068.77344
892.46,62710.8,880.1757202,45719.51172
886.14,41394.8,956.9484253,54478.30859
872.48,69451.8,895.7735596,56882.62891
857.71,66393,906.9182739,48712.52734
887.56,71655.8,864.0150146,51364.73438
838.38,22759.3,846.2243652,32400.51953
857.39,74536.1,977.7736816,65142.58594
874.61,60611.2,913.680542,63190.625
899.03,81216.2,838.632019,67589.47656
810.98,36264,802.6743774,26423.07813
897.57,74893,931.6953125,78993.36719
901.7,61794.7,877.2302856,71169.25
911.12,60102.5,920.3222656,68624.82813
923.21,72701.1,970.0695801,75948.70313
920.08,74784.2,968.7677612,71390.51563
925.66,86273.7,903.53479,68628.53906
861.87,34220.3,878.8759155,44652.13672
927.05,77927.7,877.4959106,69404.85156
927.6,65856.4,991.4920044,72893.38281
931.66,50583.1,890.8198242,75541.32031
880.98,32768.4,871.5449219,25862.51563
945.46,78955,843.8143921,80392.35938
914.28,60123.9,836.3571777,50706.89844
941.09,66359.4,837.0206909,63262.07031
900.79,63561.2,883.2198486,57323.33594
901.52,56405.4,950.6483154,59158.08594
907.86,62970.4,935.3812866,69803.4375
909.55,59820.4,894.8922729,50250.44531
901.99,63488.7,850.9594116,44710.60938
845.49,26879.9,847.3773193,37072.36328
859.81,60164.8,922.0237427,64845.94141
866.29,61263.7,879.432373,66980.99219
900.95,62746.9,791.6553955,69146.77344
839.38,34799.5,849.6797485,30366.25586
928.74,62180,839.0558472,69016.33594
893.77,62474.9,814.2131958,50760.80078
880.48,61197.5,829.7105713,57024.47266
907.9,64990,871.663269,52841.03516
929.35,61699.5,926.9872437,62216.46094
923.11,64621.3,924.2312622,63463.54688
862.99,81123.9,940.6102295,50870.69141
849.25,54966.7,863.9633179,40376.17188
831.44,56661.4,910.7131348,51374.80859
828.84,67625.9,886.3882446,56624.55859
887.53,47483.6,826.0048828,64982.95313
861.55,90083.1,866.0643311,52122.14453
846.82,19747.8,782.739624,51643.48828
874.8,72663.5,808.4724731,76218.70313
896.12,75124.4,788.4765625,61969.23828
872.76,77501.5,806.7130127,59452.90234
818.99,39446.2,852.6463013,47287.17969
861.12,75415.2,897.6437988,71662.65625
880.85,68163.2,870.5410156,72793.64844
922.79,87731.1,892.3242798,78528.94531
921.68,73285.3,877.0077515,61581.11328
928.46,62367.4,942.5477295,64619.42188
916.88,77821.4,920.8131714,61330.85547
873.68,54798.9,877.107666,68192.49219
920.97,84780.1,821.2752075,58502.34766
805.5,31280.4,751.8457031,36454.92188
884.94,74155.3,841.3001099,78773.07813
901.8,74639.5,888.6036987,72084.64844
927.02,65129.2,824.4112549,67754.25781
852.51,40556.3,863.2782593,25843.64453
951.7,93938.4,887.737793,78262.85156
905.71,39796.3,832.7573853,50344.54297
947.6,77000.8,862.9197998,68072.85938
948.86,57352.6,842.3760376,68956.10938
916.97,70803.7,924.7650757,67595.10938
934.69,93659.3,955.1011353,72371.3125
866.22,32282.6,917.0076294,49429.83984
922.41,84090.7,949.2097168,64617.03516
917.23,73818.5,981.4700317,65656.71094
894.65,77951.5,907.0379639,71531.125
905.52,39425.2,838.9525757,21619.0625
945.18,80076.9,941.1693115,84312.17188
935.34,74300,826.1522827,71279.57813
970.24,82949.2,915.053833,71254.34375
944.13,70856.3,960.1137695,70712.48438
912.44,62759.7,999.6295776,74837.90625
940.04,64869.4,946.4545288,79640.63281
926.78,76797.1,936.8461304,66738.32813
939.15,65922,822.6300049,49581.23828
886.45,16715.3,879.3672485,51535.12109
929.2,55710,891.3273926,63921.16016
926.2,61417.6,924.31427,74068.97656
923.96,54401.7,862.7927246,66192.72656
910.56,24225.1,894.9587402,23272.95898
820.18,56764.9,890.3299561,66484.32031
703.35,14142.2,822.4030151,52736.79688
806.65,56861.2,741.8809204,54191.85547
769.75,48932.2,785.2363892,49386.94141
774.04,42280.5,783.6234741,55420.54297
791.37,49757.2,824.9633179,55172.28516
801.44,43081.5,847.1732788,48170.3125
801.11,66272.6,831.1854248,43789.46094
650.4,13727.3,797.3376465,27877.28711
840.1,54596.1,863.8952637,51603.96484
824.7,52431.4,786.8261108,43396.38672
765.2,47638,752.0327759,46739.95703
731.3,18042.1,811.8480835,30908.625
845.21,54022.7,813.7290649,54145.46484
816.85,55672.2,811.741333,56729.20703
792.88,54037.6,822.7278442,59673.49219
842.65,47693.1,861.6587524,64533.03906
862.98,37601.1,906.6525879,56560.96094
824.32,72051.4,905.1550903,63057.20703
898.54,52658,874.8447876,53695.56641
806.58,58142.8,861.0951538,49669.28516
712.25,18571.7,807.4169312,38869.26563
797.05,52349.2,869.7775269,63022.02734
810.33,53385,823.1865845,62877.74609
832.37,56396,745.4362793,63046.58984
738.16,23246.1,793.3470459,23959.74219
772.76,65483.7,800.4176025,66368.67969
845.32,69837.8,745.2363892,50715.45703
804.5,52748.2,811.7824097,57862.17969
818.03,46408.5,828.1325073,56795.14453
855.78,51324.1,862.062439,55946.72656
862.24,58454.2,827.4891357,52741.03516
753.75,18370.1,810.0576172,47511.21875
834.87,56328.3,832.9215088,54804.94141
839.92,58719.6,817.8372192,53192.59766
830.76,63792.9,776.5843506,54225.47266
808.86,19252.2,762.0358887,27512.85547
861.15,58076.4,832.5974731,65439.18359
846.26,58449.3,777.3892212,53879.84375
833.08,54528.4,801.6271362,56944.90234
831.38,44433.9,816.1871948,41828.14453
942.73,37735.3,873.1953125,57817.76563
856.32,58726,888.968811,50183.26953
857.74,36680.6,870.3145142,49978.76172
833.33,56006.5,851.3623047,47793.19922
723.01,15103.2,815.4052124,37084.94922
834.87,50659.4,853.5773926,56667.64453
784.86,54638.1,811.4372559,51103.92578
829.82,61992.9,742.911438,54619.09375
751.82,21088.4,765.4434204,23508.30469
827.33,33671.6,815.3568115,62032.80469
830.31,42526.6,770.631958,49602.23438
809.35,52091.2,796.755127,50426.71094
822.16,46274.2,821.4202881,44488.25781
747.2,17075.5,854.4130859,51999.27734
850.48,60955.7,838.8587036,49582.60156
840.15,44997.8,861.7324219,45972.01953
840.46,44101.9,822.7556763,49474.11719
830.18,36674.9,831.1383667,34705.57031
744.66,4237.3,853.1299438,48017.34766
882.38,60762.7,833.4086914,48452.96484
750.35,8594.6,816.2097168,45513.57813
865.33,49044,756.2474365,51337.16406
855.42,57244.9,794.4414673,38496.68359
808.47,55062.2,852.1035767,43775.18359
817.65,23738.6,821.6778564,41628.96875
872.15,48160.3,878.1051025,49780.94922
842.73,46714.5,869.4026489,44442.10547
875.74,60432.9,859.992981,45344.05078
859.5,39095.4,811.8214111,32293.51367
852.33,44795.1,879.9589233,52812.62891
879.99,48778.6,840.2130127,47213.52344
863.21,44962.2,867.8950806,52958.55469
848.45,51168,845.3196411,45890.30859
771.83,18094.8,841.4484863,51072.28906
858.92,59134.7,829.4536133,55094.89063
889.78,59981,834.2390747,46562.02344
919.55,52214.5,834.1052246,47830.6875
834.23,22132.3,845.1581421,36616.60156
865.9,46635.5,883.9054565,60350.41016
874.36,42629.6,853.4474487,50552.88672
868.07,44731.6,833.852478,53533.80469
844.15,33675.3,851.0059814,38826.36719
813.02,44802.8,873.7241821,50909.30859
839.39,51952.9,839.7545776,43725.90234
718.98,10610.5,835.4320679,44026.19531
816.5,54605.2,842.203125,52698.56641
841.77,50186.7,805.2452393,44283.60547
805.15,39095.3,780.1522217,47120.09375
723.03,19956.1,834.2015991,36906.24219
844.17,50547.2,832.7371216,48249.05078
835.32,57078,808.5614014,42112.55078
822.7,46344.6,808.6677856,47045.08203
813.18,37063.8,816.5895996,37698.38672
801.46,41319.4,864.8654785,47650.48047
820.84,50407.9,838.5014648,46634.13281
790.49,46466.6,826.6984253,46171.46484
689.27,10829.3,800.9694824,39365.43359
760.22,46319.5,818.6116333,53146.10547
803.8,53677.8,781.0471802,49233.27344
1015.57,55261,750.4991455,48839.64453
995.7,69513.3,859.4811401,24933.01758
1035.98,79385,931.9362183,45101.44141
973.37,54798,895.6861572,34307.93359
995.01,62809.7,1010.624512,62387.53516
965.32,31353.9,957.7311401,59104.03125
991.54,75124.9,1019.145447,62205.40625
989.56,73048.7,940.5617676,54322.44531
1004.02,49962,919.1047363,66693.8125
936.3,24708.7,904.0962524,32854.01563
1007.71,57711.5,1004.877625,70544.20313
955.47,49453.7,996.2592163,58448.15625
968.97,49043.6,944.3391724,64155.8125
893.83,49452.2,955.4767456,50521.60938
998.92,56338.9,942.178894,57003.42188
973.58,19959.9,915.407959,43002.82813
912.08,48283.5,977.0650635,56421.86328
905.24,58024.5,913.7372437,50266.69531
869.7,56271.5,843.5039673,49503.67969
853.84,16833.9,834.338623,29854.7207
896.76,44709.7,915.7598877,55820.30078
850.47,43102.7,873.9514771,46196.83594
900.43,58354.1,835.2120361,50850.96484
914.77,43259.5,856.5159912,31824.28516
864.34,38432.8,929.7380371,50057.28125
877.55,53702.4,903.3887329,46536.13672
846.58,35859.6,895.0844727,46054.47266
938.97,14356,884.8057251,47672.64063
827.87,61961.5,933.6454468,44619.22656
848.09,55924.1,913.3970337,48536.92188
811.38,45715,878.6313477,50341.07813
766.16,17999.5,851.173645,42207.15234
848.79,51014.9,870.8102417,50588.48438
824.66,35846.7,853.1277466,49821.72266
830.12,44138.9,815.7943726,52861.28906
853.97,35552.1,835.8847046,39759.46484
797.61,31902.7,876.1177979,46293.70703
873.45,45994.1,850.2409058,44597.25781
824.32,17798.6,854.0228271,41654.29688
833.07,41565.8,863.7555542,43453.01563
832.49,52512.7,857.0606689,37989.36328
796.81,48315.1,837.3745117,37405.29688
783.73,19906.5,817.7432251,34500.72656
836.02,49945.9,861.0410156,46740.55078
816.91,39317.1,829.6422729,41435.76172
832.05,56828.2,822.8118286,45907.09766
814.96,35437.5,806.2407837,32762.13867
817.43,46889.8,860.6104736,51045.36719
847.46,54551.5,817.0791626,43927.53516
787.57,36017.8,842.1752319,46809.15234
837.03,20701.2,823.6165161,46838.66797
903.52,67824.9,868.0198975,49967.22266
865.43,35328.6,852.6522827,41134.13672
942.25,69928.7,872.8388062,54384.30859
952.29,59548.9,837.992981,38026.20313
933.01,61662.8,953.9671021,54735.92188
967.32,62729.2,881.2838135,48645.92578
903.2,69151.9,958.31073,55618.07031
931.23,22922.6,840.1826172,48295.89453
919.38,53906.2,966.7346802,66674.05469
919.66,56811.6,923.8363037,63243.10156
949.9,76384.5,873.9638062,63748.91797
870.48,23174.2,814.9041138,23381.42578
980.9,80006.1,881.4142456,78588.49219
944.07,45512.8,797.4343872,43910.94141
1000.44,64274.8,951.0212402,60561.87109
1006.33,66837.6,946.6049194,64931.58203
951.18,55891.4,993.4354248,63357.96875
992.73,81784.2,938.9282227,59290.92578
916.85,31269.7,911.9918213,37856
981.43,76386.2,941.2646484,69054.58594
1028.3,64380.6,970.0111084,62727.24219
993.54,65842.4,930.6777344,65208.06641
935.87,25183.9,941.1751709,23483.21484
1026.55,71182.1,964.1965332,80310.85156
995.56,43603.1,877.7952271,54156.49219
1058.19,82170.9,902.7682495,63778.91016
1040.57,60741.4,1006.920044,61465.66016
1010.87,69788.3,1062.583496,67345.1875
1032.85,75828.4,1061.189819,75575.14063
951.74,46607.7,1015.29364,60414.16797
996.74,65602.3,954.0918579,57496.42188
970.57,24013.3,922.1382446,40332.375
956.25,63975.8,999.59375,65104.51172
988.94,73456.5,933.4121094,65360.26563
1001.34,65935.9,873.1868896,68797.5625
913.37,28555.8,901.668396,26734.07617
1021.12,81184.8,918.4227905,74116.57031
967.56,52942.8,889.2200317,56272.44531
972.34,61861.1,912.272522,62017.45703
1037.72,60752,953.4769287,62760.17969
972.28,59392.8,1029.486694,65054.12891
1006.86,83311,1001.48645,68142.23438
947.42,29571.5,943.2856445,35070.42578
1004.31,57897.6,999.5033569,67423.9375
954.58,79753.1,1005.663574,62594.32813
948.82,76921.8,840.956543,66425.39063
930.65,30902.4,878.3088989,9092.166992
987.55,62397.2,954.7288208,82527.71094
976.07,61671.5,853.8743286,59585.79688
1015.35,78210.5,920.8921509,61953.58984
994.39,69094,983.8442383,55517.82813
958.35,55766.1,1011.618591,66608.53906
891.92,26934.2,973.9208984,70083.17969
997.87,80652.4,957.4665527,61023.51953
991.06,43467.5,933.8354492,57874.37109
1037.13,83261.8,944.4564209,71144.78125
1031.69,64092.8,868.9013062,37017.35547
978.03,62406.2,1031.786621,64855.69141
1054.93,78580,1002.820251,59848.29688
983.72,52285.7,987.7296143,62438.63281
1015.88,61651.7,963.6975708,57152.82031
971.36,28623.5,950.4550171,43583.01172
963.68,59453.3,998.361084,62482.67969
1024.3,80189.3,999.8842163,66260.98438
1007.45,84979.8,933.199646,60961.65234
1006.95,35026.5,879.9750977,13973.61328
1074.68,88467,982.5258179,81294.92188
1039.83,58359.9,898.5293579,57611.31641
1003.05,73077.6,1012.877014,62683.40625
1051.13,73483.8,1008.591431,68763.36719
983.17,69178.3,1060.892822,71239.66406
1072.52,97642.2,1034.26416,78699.39844
986.47,39003.5,958.2075195,32121.09961
1051.99,75288.7,1028.817871,76434.375
1052.52,67138.4,1049.236084,74616.92188
1043.82,59586.3,970.2091675,76573.44531
989.39,21918.8,1079.479004,23843.53125
1045.94,70857.3,1020.68396,81571.03125
1044.91,50160.7,930.3764038,56568.69531
1086.08,71560.6,902.4489136,63369.75
1055.58,54297.6,1055.658691,56477.5
1017.58,62760.2,1055.396729,62011.875
1046.23,63568.5,1076.374634,72383.75781
944.44,41540.6,1047.146851,58549.65625
978.05,51758.5,983.0397949,55043.63281
931.23,22372.7,982.8326416,38679.62891
940.51,38827.8,989.5563354,53536.25781
967.67,52693.5,968.7880249,51767.36719
933.67,64654.2,863.317688,57024.16797
891.55,18920.4,883.0620728,26613.76563
974.35,63886.8,911.4310913,61506.22656
954.52,60030.4,873.2983398,50357.5
948.18,57969.6,910.109375,54502.72266
874.16,31606.8,945.7302856,52795.51953
960.06,67704.1,932.8434448,57583.51953
881.54,23436.2,959.5594482,57485.62109
943.77,54586.7,930.8690796,61417.73047
926.35,50511.4,937.9219971,51856.85938
932.11,42133.6,919.4335938,47780.44922
863.72,28538.8,934.0822754,39381.64063
931.85,70156.5,922.4053955,44436.24219
922.15,35767.5,884.6323853,33310.31641
966.34,71242,960.2311401,53513
935.42,49914,923.5447998,50981.82031
938.82,57569.6,981.0336914,56597.53125
953.9,63917.7,942.9732666,59054.20703
902.36,40070.5,959.6498413,60531.29297
914.68,46230.7,915.8482666,56164.20703
907.61,18562.6,952.6700439,48549.11328
991.74,49138,955.9331055,54095.82031
934.34,55067.9,973.300293,51411.08984
1056.28,1832.3,903.8009644,49701.96484
1084.86,14602.1,1020.910217,42439.97656
946.98,63718.3,1006.330078,44360.26563
941.44,69569.3,928.3997803,42874.26172
946.11,31222.6,924.529541,38900.5
939.88,48872.8,930.3443604,51339.62891
936.07,50205.1,928.8109131,43784.0625
892.06,50817.4,971.1535034,47665.77734
959.19,61137,930.0111694,47217.80078
894.01,22474,950.2421875,37339.70703
921.26,56833.7,1009.038452,54700.07813
910.26,62723.4,934.7352295,42478.75781
930.94,49704.6,871.3377686,44948.32031
886.34,18789.8,913.671814,35462.02344
917.23,71252.8,955.3773193,59724.97266
956.24,33481.5,904.8736572,48970.21875
952.2,79345.6,922.737793,60779.20703
968.88,62668.6,902.3481445,50910.18359
946.7,56794.4,998.7905273,62660.01953
982.32,75600.1,970.4552612,63910.85547
932.23,43260.7,985.6279907,57361.04297
932.16,62457.6,928.00177,61223.35547
882.49,16323.7,886.7799072,41840.86719
965.98,54182.7,967.2190552,68646.36719
951.32,63080.8,948.4663696,67262.85156
955.74,73626,846.1585083,68114.1875
839.37,17987.8,881.8154297,14008.40723
1001.67,78742.5,896.293396,79899.76563
972.5,36722.2,845.56604,51481.5625
979.14,52844.4,898.4052124,57388.875
949.97,47490.1,961.6444092,62486.62109
1029.23,77255.6,995.7444458,58895.35938
929.4,28304,926.6516113,52719.5
997.03,74793.8,951.9036865,66167.375
893.25,55496.5,878.7990723,46301.28125
864.06,50354.2,914.9869385,54244.10547
851.47,32720.6,873.6472778,48375.02344
896.77,77379.9,847.5177002,67494.10156
894.94,38684.1,723.5563965,35091.27734
955.69,77954.5,850.7197876,68762.79688
972.06,6068.7,834.1659546,57941.47656
946.63,7154.3,947.0897827,50091.94141
1067.59,10666,963.2142944,45873.30859
